-0.342984	-0.35145363	-0.45333597	-0.40584102	-0.007286951	0.07471592	-0.3525917	0.36843395	-0.2797825	-0.43145654	0.39862585	-0.20137784	0.24003954	0.279507	0.38680506	-0.27750796
-0.31696075	-0.35135627	-0.342382	-0.28069842	-0.052170195	0.05745515	-0.25876665	0.26149422	-0.26528484	-0.35763046	0.33353993	-0.13189152	0.23945959	0.18185219	0.33413982	-0.20715502
-0.4272447	-0.35985833	-0.4154364	-0.38555336	0.018119294	0.11697632	-0.32966623	0.33555076	-0.32738936	-0.3701088	0.35702923	-0.21712568	0.28906015	0.25489512	0.35215816	-0.33159477
-0.39617974	-0.33607203	-0.41405076	-0.31858936	0.18111171	0.18129447	-0.29735547	0.4029445	-0.28293073	-0.38597512	0.32590568	-0.25450215	0.3330819	0.30176887	0.35270768	-0.30298957
-0.27475154	-0.32551348	-0.32123917	-0.2878638	0.041466102	0.1416696	-0.28633955	0.3603081	-0.23033851	-0.3641846	0.30558136	-0.20879005	0.21385469	0.22185905	0.28705555	-0.21494232
-0.28020716	-0.28901628	-0.37549192	-0.2724472	0.05064894	0.120348535	-0.28977877	0.27628922	-0.24497205	-0.3056316	0.31260505	-0.11721933	0.22928837	0.1781171	0.33794504	-0.20703258
-0.26077014	-0.28203604	-0.26724324	-0.26550445	-0.09647442	-0.021393752	-0.17656028	0.24927777	-0.16257578	-0.23786274	0.24703643	-0.010341564	0.19993578	0.14425951	0.2738921	-0.14837581
-0.41244406	-0.42020085	-0.43951282	-0.38834184	0.087864175	0.110715754	-0.3274205	0.4110044	-0.3649277	-0.40543413	0.40710798	-0.17632349	0.2824924	0.23418795	0.3190185	-0.24257503
-0.21656938	-0.22208962	-0.2592003	-0.19707297	0.0005471034	0.045343257	-0.16731188	0.25926632	-0.2576124	-0.24009998	0.23723829	-0.13280147	0.20441672	0.13773717	0.1984453	-0.18656096
-0.13897872	-0.1553759	-0.15758422	-0.048158087	-0.15951894	-0.060295794	-0.07160418	0.06212736	-0.013220885	-0.054851413	0.10109492	0.028436359	0.033670846	-0.02355291	0.043611642	0.028275637
-0.13740976	-0.10474	-0.119363695	-0.12061117	-0.11898537	-0.094209865	-0.101976074	0.17070645	-0.053339105	-0.17265844	0.09827007	0.023050703	0.052741326	0.026585553	0.08472229	-0.031275295
-0.20088707	-0.20500734	-0.24904726	-0.21514226	-0.08375937	-0.035320166	-0.1609712	0.16018623	-0.20792094	-0.18764617	0.22212851	-0.0061491877	0.11396209	0.1302438	0.1902894	-0.09090293
-0.24050786	-0.28338143	-0.28473413	-0.28448287	0.13515916	0.1398249	-0.21832235	0.2766193	-0.28333953	-0.32948136	0.23691514	-0.17349765	0.18602328	0.15743268	0.29977897	-0.24807216
-0.24698363	-0.23042695	-0.33621272	-0.2134333	0.06869806	0.10399841	-0.2083629	0.29932752	-0.22227283	-0.30891454	0.2937677	-0.10252642	0.21684691	0.21161643	0.31141543	-0.26040992
-0.121361084	-0.16780578	-0.111914635	-0.10864836	-0.13155112	-0.049214795	-0.1359017	0.10580148	-0.09687784	-0.17324366	0.12936062	0.0446392	0.060195975	0.008119493	0.08125236	-0.11238577
-0.2551484	-0.24968931	-0.34514338	-0.2485301	0.043141857	0.06499468	-0.2712965	0.29710928	-0.20715739	-0.31716543	0.28133363	-0.14351384	0.20475447	0.14870314	0.24091095	-0.19541356
-0.22331084	-0.14876999	-0.22241531	-0.1292172	-0.033456594	0.01960656	-0.14921074	0.20839329	-0.14330535	-0.13872206	0.22187217	-0.05484286	0.10251376	0.13757837	0.16009423	-0.11927343
-0.087629	-0.09460239	-0.10933532	-0.08529832	-0.19299282	-0.09006671	-0.064900324	0.116483904	-0.0107334	-0.11380116	0.10132449	0.07241118	0.0010897806	-0.023699336	0.13054642	-0.024663808
-0.19848198	-0.18756054	-0.24446432	-0.18506633	0.07349901	0.08892025	-0.21822847	0.18942104	-0.15070753	-0.2479671	0.24716674	-0.10246154	0.15689437	0.11578363	0.16897224	-0.18599327
-0.11942695	-0.16901028	-0.16023837	-0.12745826	0.008161596	-0.0020458745	-0.13526353	0.15396994	-0.09808802	-0.14278689	0.12391056	-0.04391168	0.10132535	0.090602614	0.13926734	-0.117219746
-0.30970633	-0.2681924	-0.32361093	-0.25308284	0.10574568	0.080796875	-0.24790363	0.22564332	-0.18623114	-0.28919664	0.22364344	-0.1896493	0.22968139	0.21553129	0.2567114	-0.21193098
-0.29361773	-0.27124125	-0.29915696	-0.34571588	0.19223873	0.27009967	-0.27443168	0.2669256	-0.28445056	-0.3132125	0.33095747	-0.27063996	0.26960436	0.262633	0.3037525	-0.32260996
-0.2655505	-0.24017338	-0.27181304	-0.22265507	0.031835504	0.10718634	-0.20159476	0.23188207	-0.24294698	-0.2729157	0.21233141	-0.15244538	0.2320563	0.15835634	0.21586275	-0.19824566
-0.24612762	-0.33116776	-0.29334617	-0.29803163	0.15063892	0.18269198	-0.22286004	0.32058117	-0.29920375	-0.27692896	0.28037855	-0.22109158	0.28955245	0.27697426	0.26413706	-0.23741715
-0.2906184	-0.27897722	-0.2796362	-0.24270658	0.09567135	0.18546051	-0.23192699	0.24756876	-0.20675318	-0.2352447	0.2232978	-0.18932699	0.27660587	0.18117559	0.2341197	-0.20661159
-0.3537836	-0.36528543	-0.37451282	-0.30532697	0.16799931	0.21112528	-0.32820752	0.28676438	-0.24967067	-0.35628432	0.29206976	-0.16622937	0.23103452	0.26326177	0.35788283	-0.27403352
-0.262889	-0.20808612	-0.23914804	-0.2137745	0.0827484	0.13642453	-0.16412823	0.22075656	-0.2197911	-0.19744824	0.21385199	-0.075040326	0.14000982	0.14182584	0.18696149	-0.14728758
-0.16734365	-0.22664906	-0.17528434	-0.19092794	0.028911388	0.008619486	-0.17241329	0.21069518	-0.18669458	-0.15922229	0.19655442	-0.11008974	0.17764144	0.15770413	0.15971464	-0.13869451
-0.4487556	-0.3948715	-0.42363822	-0.4013299	0.26335815	0.32481456	-0.35551393	0.36544642	-0.32574648	-0.42323065	0.44448665	-0.2784215	0.395617	0.39182046	0.40728426	-0.37806314
-0.22396751	-0.20041136	-0.20796245	-0.22890337	0.08851701	0.11809278	-0.13560435	0.18049738	-0.14063531	-0.22733134	0.16502574	-0.07055249	0.16672798	0.14224699	0.2290478	-0.20088284
-0.19567165	-0.1706977	-0.14228363	-0.14238447	-0.0019474662	0.08015112	-0.13884225	0.21030538	-0.1726886	-0.20791541	0.117627226	-0.12108773	0.09024938	0.15017956	0.13298166	-0.1361471
-0.2660034	-0.29843712	-0.34949347	-0.3374514	0.14677744	0.18054707	-0.28034383	0.27115676	-0.32188293	-0.31464845	0.33974868	-0.21535951	0.24223086	0.29201138	0.31988624	-0.24247634
-0.15621975	-0.17942645	-0.22889705	-0.15665571	-0.025100708	0.033502147	-0.17823999	0.18549879	-0.13124304	-0.12208857	0.125917	-0.09074767	0.13794993	0.11637169	0.112749495	-0.09423527
-0.018756032	-0.07365123	-0.09272615	-0.030672956	-0.1284599	-0.06932266	-0.034030605	0.0017299379	-0.04733985	-0.017738879	0.02278409	0.10266899	-0.026855713	-0.02771084	0.07927611	0.010352338
-0.04106361	-0.086195424	-0.033019766	-0.03687712	-0.16323088	-0.14370982	-0.03721524	0.019347629	-0.0033206346	-0.06904833	0.019254161	0.09594988	0.018025815	-0.0656301	0.085014194	-0.00058165845
-0.26851606	-0.36924598	-0.34733903	-0.336317	0.17078957	0.21831785	-0.27713278	0.34357375	-0.28547218	-0.32262635	0.3013298	-0.2398719	0.25169596	0.23080803	0.31986922	-0.25978538
-0.19149852	-0.26301283	-0.18708155	-0.18093084	0.03063537	0.06549669	-0.15770756	0.2612389	-0.13952361	-0.25187716	0.23336652	-0.05147946	0.15951963	0.13329075	0.22735068	-0.15328565
-0.21036708	-0.2581868	-0.22959001	-0.19126055	0.03686337	0.10896668	-0.14923821	0.2254627	-0.16522168	-0.16174006	0.2372211	-0.117468156	0.20123899	0.13062832	0.22891212	-0.1279081
-0.21463875	-0.19066432	-0.21704471	-0.14630418	0.027742445	0.07910528	-0.22084382	0.14600949	-0.119513385	-0.21700522	0.20612246	-0.0478378	0.1862687	0.09279712	0.22418931	-0.17373884
-0.34042647	-0.36247644	-0.34961426	-0.28647345	0.25532064	0.2891577	-0.30416933	0.30749068	-0.285448	-0.34806833	0.283213	-0.27803653	0.31398404	0.32578602	0.32337242	-0.3322538
-0.10896365	-0.14189602	-0.11977606	-0.032726828	-0.0298964	-0.051967815	-0.021438112	0.0476808	-0.02955173	-0.07123092	0.08278979	0.011492774	0.07451759	0.00061232795	0.06809526	-0.07906423
-0.07296156	-0.13849823	-0.09020642	-0.151485	-0.036986694	-0.02550508	-0.10897962	0.15363222	-0.10313219	-0.14408036	0.07888731	0.028850576	0.06031649	0.029789625	0.08155158	-0.016142568
-0.07657035	-0.12544747	-0.09112668	-0.087542355	-0.02203124	0.025974734	-0.06965783	0.10675647	-0.09087761	-0.09488898	0.13330927	-0.052223187	0.078891136	0.075016476	0.14711122	-0.032407727
-0.21072476	-0.261611	-0.2795149	-0.20176907	0.17091733	0.11855727	-0.24356705	0.22608528	-0.25348693	-0.2269113	0.20027806	-0.14591557	0.2348839	0.16868408	0.29914173	-0.19660433
-0.1858641	-0.117132306	-0.17298883	-0.10111393	-0.019832408	0.07395208	-0.08690314	0.13227658	-0.13043496	-0.10821751	0.12734579	-0.08462871	0.15582466	0.14600651	0.14193854	-0.14843978
-0.032499857	-0.046672534	-0.006524423	-0.063650064	-0.14844735	-0.03336504	0.029977623	0.02585439	-0.02178195	-0.036398597	0.027813144	0.06283999	-0.039722234	-0.051642567	-0.00618569	0.03455324
-0.018879507	-0.034024205	0.025034318	-0.03236234	-0.1390734	-0.14647381	0.022023808	-0.049844373	0.038409676	-0.032289326	-0.05370406	0.05127293	-0.011693109	-0.10728388	-0.049312074	0.045298465
-0.09446129	-0.16769217	-0.14574778	-0.12874821	-0.050275266	-0.040405236	-0.16979688	0.16775467	-0.078445725	-0.18386471	0.19042584	-0.046847984	0.104203306	0.06332796	0.18435569	-0.031342696
-0.29573563	-0.29907912	-0.28794736	-0.23227894	0.2012302	0.22788605	-0.21866766	0.22735329	-0.26335615	-0.23485939	0.25608984	-0.19303213	0.2984841	0.23202394	0.25378036	-0.2701153
-0.2094053	-0.22027998	-0.23688525	-0.16526404	0.06514155	0.14065659	-0.14826483	0.18669233	-0.1377619	-0.18054	0.19181322	-0.10032328	0.14364733	0.21467118	0.20982105	-0.21455672
-0.107248515	-0.12332716	-0.14272901	-0.07891559	-0.059150614	-0.028314684	-0.10872718	0.0744977	-0.12726337	-0.09609233	0.07399664	-0.02051482	0.08944874	0.009659147	0.13706705	-0.103201345
-0.18028662	-0.1400808	-0.15046367	-0.12581898	0.00585185	0.03867918	-0.13155101	0.199082	-0.13810621	-0.20651554	0.107221626	-0.039648436	0.13259465	0.14517035	0.1729362	-0.09577299
-0.04266723	-0.1113337	-0.08447885	-0.07086146	-0.089714386	-0.044563297	-0.0739529	0.030046253	-0.0150181325	-0.108530074	0.056984436	0.026712302	0.012163838	-0.0549769	0.08076372	-0.022524653
0.042090915	0.04204999	-0.042336315	-0.021455009	-0.15376195	-0.10622149	-0.005630498	-0.029975425	0.006592938	-0.016657116	0.039788276	0.057671692	-0.01239018	-0.04766337	0.033055194	0.07267679
-0.27127516	-0.3105165	-0.2894474	-0.3086165	0.21844406	0.13498728	-0.27153844	0.3326288	-0.271398	-0.2963982	0.27225423	-0.2862436	0.21078275	0.2888129	0.35452062	-0.27935898
-0.28655314	-0.30276364	-0.370538	-0.34660065	0.22337167	0.21761505	-0.27117157	0.32051432	-0.24680683	-0.36217162	0.3390959	-0.27915898	0.33951572	0.27836138	0.32664275	-0.25160357
-0.1754945	-0.19300269	-0.20208764	-0.18314587	-0.019979855	0.035736963	-0.14637758	0.12565453	-0.16360457	-0.11054111	0.19200547	-0.056137707	0.13190138	0.12066295	0.18087089	-0.10044009
-0.33554775	-0.37807193	-0.3969057	-0.38838986	0.3065807	0.28763404	-0.2927098	0.31144476	-0.3534187	-0.34028977	0.3176081	-0.26831442	0.32014802	0.3569661	0.31215578	-0.35605493
-0.033315796	0.04615662	0.009843405	-0.031352915	-0.18844372	-0.16870382	0.042058613	-0.0037006412	0.05552665	0.034909613	0.024612684	0.07965946	-0.07037517	-0.071813054	0.032705083	0.009987517
-0.2989378	-0.328229	-0.37461644	-0.32356063	0.25693554	0.24662541	-0.30254653	0.36571845	-0.3274664	-0.32189712	0.3202947	-0.23475997	0.34290603	0.31090942	0.26931378	-0.34312376
0.029897861	0.07137536	0.013554717	0.08780196	-0.29073817	-0.22067021	0.086541474	-0.024814358	0.11545599	0.11153148	-0.018806934	0.2187562	-0.13669378	-0.18992977	-0.05689866	0.13538787
-0.3295574	-0.28368977	-0.2942595	-0.318834	0.25956258	0.32947612	-0.28068015	0.32573256	-0.3516708	-0.33683667	0.2932234	-0.2596305	0.32710624	0.2973088	0.3015033	-0.33363855
-0.02320734	-0.0077171316	-0.023674818	0.05912459	-0.17149523	-0.13287473	0.033866953	0.04147578	0.06617002	0.026739556	-0.013099058	0.08840858	-0.056598693	-0.07429653	-0.0004021363	0.12814495
-0.2212782	-0.24564289	-0.20624775	-0.24153197	0.1513043	0.1315146	-0.15722542	0.1890044	-0.15335774	-0.16074662	0.19101326	-0.18079129	0.17847295	0.14531496	0.16086829	-0.13582154
-0.1746039	-0.17894776	-0.10004383	-0.11473088	-0.017003914	0.06731024	-0.09654382	0.14288472	-0.11097181	-0.11147616	0.10713927	-0.1136814	0.07744069	0.079581454	0.16305523	-0.13149923
-0.24973781	-0.30429775	-0.27188367	-0.29363984	0.18189134	0.17976889	-0.19817354	0.21469401	-0.24312487	-0.2864066	0.2763151	-0.15282968	0.2567297	0.20234352	0.2877033	-0.24401218
-0.23960659	-0.16113785	-0.16286922	-0.22839451	0.121170186	0.1508336	-0.17024873	0.15298095	-0.18853822	-0.192917	0.19975682	-0.16875641	0.19678406	0.16761848	0.14893101	-0.14701244
-0.039152995	-0.050165888	-0.120306045	-0.031495422	-0.0100397095	-0.025638334	-0.04901193	0.053747084	-0.059572026	-0.078510396	0.10557222	-0.03819496	0.057809222	0.034736212	0.0077133067	0.008048648
-0.14055812	-0.15377583	-0.15158527	-0.1566902	0.029904932	0.05758968	-0.11191812	0.1959813	-0.11351017	-0.16379263	0.11686354	-0.083360024	0.11729678	0.10370884	0.19938533	-0.13232385
-0.03557107	0.010849575	-0.0015102467	0.023879489	-0.13903007	-0.112850145	0.034163274	0.0022311418	0.010940974	0.02718285	-0.026283203	0.029538967	-0.06420883	-0.068647616	0.00863845	0.08422064
-0.14460245	-0.09338461	-0.12973225	-0.049520995	-0.039687462	-0.031461522	-0.12607838	0.10880985	-0.023932263	-0.07611775	0.13953643	-0.008422351	0.013631965	0.026403392	0.05792959	-0.065941915
-0.13259648	-0.070046194	-0.08624351	-0.05276714	-0.042542182	-0.03927727	-0.030574013	0.11591484	-0.087618776	-0.116238825	0.10962546	0.022647379	0.0961898	0.07989392	0.04827756	-0.019649077
-0.2912421	-0.32720435	-0.2914108	-0.2991687	0.2391051	0.23396173	-0.2797784	0.25704283	-0.2971013	-0.3383231	0.26681763	-0.2923441	0.2892816	0.24641716	0.281787	-0.30979672
-0.108463794	-0.047418464	-0.11472177	-0.0043669697	-0.11890301	-0.040794782	-0.016957339	0.019789832	0.0032903743	-0.028913395	0.084978506	0.020707661	0.03753282	-0.044903137	0.07488327	0.024351578
-0.4634107	-0.46425185	-0.43243927	-0.4325215	0.31423873	0.39480555	-0.44530717	0.44422817	-0.3853767	-0.41821417	0.429477	-0.37278777	0.34699908	0.41327652	0.38450527	-0.43158415
-0.13731481	-0.07029821	-0.16887514	-0.070937835	0.044832863	0.042478107	-0.103202	0.1356363	-0.06500083	-0.08141386	0.09526033	0.007565109	0.03740931	0.09240172	0.15644902	-0.11768112
-0.166981	-0.22307405	-0.2370014	-0.17736621	0.04608912	0.11035726	-0.22729246	0.19743627	-0.1399538	-0.19994748	0.22423275	-0.17452517	0.18566225	0.14284302	0.15072349	-0.11317079
-0.13967879	-0.09769829	-0.09005988	-0.06487064	0.0023894594	-0.012951449	-0.04838956	0.15677306	-0.09181887	-0.11206514	0.12949657	-0.009452921	0.14913727	0.05467178	0.08060192	-0.07618837
-0.15754995	-0.1396799	-0.14912376	-0.15253815	0.05895311	0.06695729	-0.12236514	0.20149015	-0.13998029	-0.119743876	0.12966284	-0.13887146	0.14575844	0.11590108	0.107590295	-0.14925528
-0.101654574	-0.16026992	-0.09200016	-0.1273676	0.048930284	0.04304502	-0.15515687	0.10388914	-0.13261499	-0.17875277	0.15147255	-0.059200987	0.08407429	0.11601688	0.16214575	-0.060616642
-0.24351941	-0.23376323	-0.28310588	-0.28188035	0.21006341	0.1765508	-0.22369526	0.31275216	-0.24669765	-0.33186743	0.2905373	-0.2360418	0.28381652	0.26299268	0.23407528	-0.25847483
-0.2319691	-0.21087348	-0.16322404	-0.15958956	0.09663228	0.070977	-0.19537558	0.17846674	-0.1483171	-0.23772487	0.16510987	-0.13395582	0.119405404	0.1377275	0.14507084	-0.13441208
-0.26791945	-0.21731377	-0.19451708	-0.27430627	0.15771085	0.2303584	-0.21102618	0.2518817	-0.24300739	-0.19452065	0.25713855	-0.21297248	0.2583212	0.22829665	0.23675974	-0.1733737
-0.27051297	-0.35375258	-0.34393492	-0.34244984	0.305964	0.31619644	-0.3405796	0.32112616	-0.32232425	-0.34467825	0.2978321	-0.27231935	0.26531088	0.25360876	0.28645098	-0.31140208
-0.23441218	-0.20639849	-0.20964944	-0.21751177	0.100180246	0.18666045	-0.21127553	0.28171593	-0.20227173	-0.23139316	0.23663624	-0.11335906	0.2108547	0.17711203	0.24664035	-0.14832169
-0.32328644	-0.3764516	-0.28677613	-0.3014181	0.33566692	0.3063571	-0.34122333	0.33705035	-0.36394504	-0.33590513	0.30959514	-0.26824203	0.2793677	0.30453065	0.28887984	-0.35431066
-0.19263816	-0.22827968	-0.27380756	-0.1733892	0.17446774	0.19117363	-0.23096994	0.22564432	-0.15658286	-0.22415195	0.23254943	-0.20367773	0.22203037	0.18838735	0.21302457	-0.1589189
-0.1607167	-0.10537987	-0.10556683	-0.1475681	0.04850298	-0.007937833	-0.15492089	0.13660902	-0.15114018	-0.12867971	0.15620486	-0.032491032	0.0885266	0.06138968	0.12823002	-0.06317381
-0.11535424	-0.0863715	-0.08782616	-0.11317616	-0.037212633	-0.02738637	-0.030018745	0.07930656	-0.053796716	-0.11830615	0.10276794	-0.057856582	0.04611522	0.078716606	0.12767811	-0.09531596
-0.29174653	-0.29648462	-0.37245515	-0.33437032	0.27300787	0.30721915	-0.31272766	0.2772177	-0.25880575	-0.33440104	0.29310885	-0.28885004	0.31141376	0.32229006	0.33196023	-0.3048977
-0.044786993	-0.04255639	-0.014172575	-0.04386685	-0.11099453	-0.023939805	-0.003660912	0.06109775	0.024649197	-0.07879665	0.050048515	0.028538527	-0.010316841	-0.027531553	0.040495634	0.02680291
-0.08483077	-0.0438771	-0.09535774	-0.032801602	-0.0038357638	-0.038965598	-0.059733834	0.096223846	-0.03217077	-0.075572595	0.09388159	-0.056659162	0.05947758	0.024707833	0.05775366	-0.047238138
0.026197629	0.0081344405	0.04624189	0.0064718807	-0.10866126	-0.13730705	0.06520487	-0.041791562	0.026165925	0.0025022337	-0.0053226463	0.05771788	-0.056995876	-0.053896397	-0.049224585	0.031874023
-0.11203039	-0.13351794	-0.18726256	-0.1911742	0.040918384	0.072867066	-0.10143588	0.20032607	-0.17611031	-0.14381939	0.17823648	-0.0736016	0.09008052	0.09894314	0.1696323	-0.10483506
-0.069993645	-0.09280153	-0.10426606	-0.10816692	0.0038629232	-0.018493144	-0.06297509	0.032711677	-0.0063471813	-0.04347117	0.016494855	-0.0063369265	0.075271636	-0.00507891	0.049981654	-0.008108821
-0.04738257	-0.00542782	-0.09442032	-0.039719474	-0.12699568	-0.0645565	0.031423606	0.046157625	-0.022453532	-0.0019040172	0.057900023	0.021718565	-0.030990843	0.0027925763	0.03831482	0.023608446
-0.08624469	-0.02965611	-0.045215633	-0.083295494	-0.073468015	0.027163256	-0.055604428	0.036933497	-0.06662959	-0.07080378	0.10125283	0.028535658	0.010102701	0.019895514	0.06291907	-0.074282505
0.031463437	-0.0474414	0.020283785	0.021172866	-0.15357335	-0.13032562	0.062058922	0.050394434	0.0021687124	-0.034709234	-0.03630717	0.0854315	-0.027539046	-0.08648188	-0.010547182	-0.016761387
0.009890285	-0.013392122	-0.06351309	-0.022869352	-0.11175211	-0.1592471	0.024563575	0.04520162	-0.042497456	-0.031314787	0.022122474	0.03416365	-0.0009795835	-0.0037835683	0.028575106	0.03529069
-0.20252347	-0.15582313	-0.18521453	-0.18471926	0.02942371	0.033011943	-0.17783527	0.12157692	-0.16697836	-0.13839144	0.15241012	-0.08371996	0.1483805	0.10471758	0.17361103	-0.078600116
0.15280508	0.14256962	0.06951891	0.14492957	-0.3088548	-0.20659716	0.10475232	-0.06720678	0.077918306	0.07722316	-0.08148019	0.17633292	-0.13449544	-0.15861143	-0.0824696	0.18859033
-0.2142396	-0.12958112	-0.15604083	-0.16209432	0.14623085	0.114685096	-0.12786329	0.15438811	-0.1397293	-0.20097603	0.1179129	-0.114491954	0.19900854	0.11038654	0.19871834	-0.17965779
-0.17443357	-0.11821722	-0.11237271	-0.16012427	0.08181629	0.052694563	-0.14965515	0.17825171	-0.1439411	-0.12380463	0.15193763	-0.039097708	0.06573003	0.11561888	0.1539293	-0.08113616
-0.26210016	-0.24787055	-0.29101574	-0.216736	0.22159864	0.24607797	-0.25010845	0.27506122	-0.28285572	-0.24821776	0.2413467	-0.18233128	0.20598744	0.26872095	0.30225536	-0.2547855
-0.12063373	-0.13630395	-0.08930542	-0.11874038	-0.061437696	0.02080616	-0.03143126	0.12640077	-0.098283626	-0.09698293	0.04892925	-0.0069101113	0.03670532	0.0023371715	0.09143789	-0.07751873
-0.02704978	-0.07356961	-0.098629616	-0.098581284	-0.112165645	-0.0379956	-0.0013267308	0.010783681	-0.0064532375	-0.10789952	0.07321455	-0.0090029575	-0.0034992215	-0.0382838	0.06803363	-0.0014057508
0.13513091	0.08588703	0.09776724	0.1549656	-0.33237284	-0.28336516	0.15859185	-0.15726458	0.10066729	0.08508604	-0.071369685	0.26610538	-0.1506197	-0.20785005	-0.1653015	0.21097264
-0.113773055	-0.1403742	-0.059576992	-0.099576876	0.02727603	0.07940547	-0.089695856	0.12265738	-0.05880807	-0.11875869	0.08300744	-0.043721583	0.054237716	0.017431175	0.12647477	-0.08625696
-0.0031508503	-0.06458612	-0.043681197	0.0017673222	-0.10235888	-0.028765105	-0.026453234	-0.0031335393	-0.043697685	0.0048931325	0.061246786	0.0078026876	-0.019009229	0.023171237	0.015677286	-0.05995474
-0.07627279	-0.11862404	-0.1135687	-0.11043994	0.030799832	0.015302072	-0.04076445	0.09004333	-0.02676253	-0.12829262	0.09694409	-0.077503845	0.032960203	0.061140485	0.11121067	-0.0967935
-0.09234479	-0.04540037	-0.0768651	-0.05672342	0.014352987	-0.004873146	-0.08219026	0.11926076	-0.092223756	-0.10024353	0.07475364	0.0034396849	0.056453325	0.061049145	0.054078475	-0.10190142
-0.18397394	-0.26122004	-0.23390481	-0.2620079	0.15881263	0.12502596	-0.21605672	0.2631731	-0.25581405	-0.24069016	0.21968341	-0.15070294	0.24762669	0.24370328	0.19273464	-0.20766465
-0.046489783	-0.011892815	0.00084119453	0.016135342	-0.03535641	-0.021157341	-0.020806286	0.0033500872	-0.033845108	0.015598109	-0.013938359	0.05394443	0.03238186	0.0028457018	-0.01338998	0.04380705
-0.07907794	-0.005389258	-0.010453059	-0.017616142	-0.047142997	-0.098829456	-0.0086776	0.015712047	0.018071394	-0.02297032	0.043351408	0.07455414	0.01827543	-0.032535072	0.04205252	0.039716415
-0.24361533	-0.25724274	-0.276862	-0.29481602	0.2123069	0.29989842	-0.23627165	0.22265916	-0.26747727	-0.20407791	0.19708218	-0.24359255	0.2508729	0.2603426	0.22155826	-0.25405106
-0.050142545	-0.09617751	-0.04673602	-0.056666747	-0.0061534117	0.059420742	-0.0471219	0.12065765	-0.10231029	-0.05240915	0.12114837	-0.0535822	0.06855407	0.10032754	0.09256443	-0.10184051
-0.24119538	-0.21233669	-0.24212787	-0.21355093	0.1957741	0.26543686	-0.2691869	0.20791674	-0.2496304	-0.26950884	0.21426713	-0.27430153	0.2201274	0.25791538	0.28493837	-0.2598489
-0.21964549	-0.2143458	-0.15649825	-0.1874161	0.13556859	0.14230381	-0.16667214	0.13317269	-0.15824683	-0.14429751	0.22347118	-0.10116456	0.18370968	0.18185395	0.20611139	-0.1884344
-0.12078391	-0.12787129	-0.122958094	-0.13947067	0.08117841	0.08117286	-0.10691978	0.13473853	-0.09754629	-0.10594899	0.12972622	-0.111598246	0.13773644	0.1525536	0.18705776	-0.1582034
-0.24127205	-0.25292888	-0.18726468	-0.25914016	0.22775558	0.17532112	-0.24853438	0.27567694	-0.23351759	-0.26646084	0.24368972	-0.24702987	0.21932882	0.18008594	0.23416759	-0.2731013
-0.0179133	-0.029871253	-0.096242495	-0.085030235	-0.10734569	-0.08705531	-0.06397195	0.05078004	-0.015332176	-0.038314484	0.07317777	0.072595835	0.058742758	0.027867103	0.011020284	0.018049754
-0.22309943	-0.23801072	-0.239869	-0.22188509	0.25149593	0.24334316	-0.20372112	0.21609184	-0.22956619	-0.29373905	0.2347652	-0.1828818	0.2064903	0.23503582	0.2779203	-0.28385323
